"issue_key","created","resolutiondate","days_to_solve"
"SOLR-3264","2012-03-22","2012-03-27","5"
"SOLR-1639","2009-12-09","2009-12-10","1"
"LUCENE-4367","2012-09-09","2012-09-09","0"
"LUCENE-5182","2013-08-20","2013-08-20","0"
"LUCENE-5525","2014-03-14","2014-03-17","3"
"SOLR-7610","2015-05-29","2015-06-02","4"
"LUCENE-3358","2011-08-03","2011-08-04","1"
"LUCENE-3604","2011-11-28","2011-11-28","0"
"SOLR-5661","2014-01-24","2014-06-20","147"
"SOLR-1381","2009-08-25","2009-09-10","16"
"LUCENE-1599","2009-04-13","2009-07-05","83"
"SOLR-2739","2011-09-01","2011-09-26","25"
"SOLR-311","2007-07-19","2007-07-19","0"
"SOLR-7285","2015-03-22","2015-03-24","2"
"SOLR-5625","2014-01-12","2014-01-24","12"
"SOLR-5608","2014-01-05","2014-02-14","40"
"LUCENE-4611","2012-12-10","2012-12-10","0"
"SOLR-1171","2009-05-15","2009-07-09","55"
"SOLR-6378","2014-08-14","2014-08-19","5"
"LUCENE-3711","2012-01-19","2012-01-20","1"
"SOLR-1330","2009-08-03","2009-09-09","37"
"LUCENE-6003","2014-10-10","2014-10-10","0"
"LUCENE-4996","2013-05-10","2013-05-10","0"
"LUCENE-5373","2013-12-19","2013-12-20","1"
"SOLR-6908","2015-01-04","2015-01-04","0"
"SOLR-2191","2010-10-24","2012-03-03","496"
"SOLR-5647","2014-01-20","2014-02-23","34"
"LUCENE-5131","2013-07-24","2013-07-25","1"
"LUCENE-5305","2013-10-24","2013-10-24","0"
"LUCENE-1357","2008-08-14","2008-09-09","26"
"LUCENE-5871","2014-08-05","2014-08-09","4"
"LUCENE-1456","2008-11-17","2008-11-18","1"
"SOLR-3335","2012-04-06","2012-04-09","3"
"SOLR-4612","2013-03-18","2013-11-16","243"
"SOLR-4244","2012-12-30","2012-12-31","1"
"SOLR-2535","2011-05-21","2011-07-14","54"
"LUCENE-5211","2013-09-13","2013-09-19","6"
"SOLR-2173","2010-10-18","2010-10-20","2"
"LUCENE-4995","2013-05-10","2013-06-10","31"
"SOLR-5899","2014-03-23","2014-03-23","0"
"SOLR-6581","2014-10-02","2015-01-12","102"
"SOLR-5442","2013-11-14","2013-11-15","1"
"SOLR-1008","2009-02-05","2009-03-20","43"
"LUCENE-1048","2007-11-08","2007-11-10","2"
"LUCENE-1611","2009-04-24","2009-04-30","6"
"SOLR-7488","2015-04-29","2015-04-29","0"
"LUCENE-1234","2008-03-15","2008-03-15","0"
"LUCENE-1125","2008-01-10","2008-01-10","0"
"LUCENE-5906","2014-08-26","2014-09-04","9"
"SOLR-1323","2009-08-01","2009-08-03","2"
"SOLR-7518","2015-05-09","2015-06-09","31"
"SOLR-4570","2013-03-13","2013-03-15","2"
"LUCENE-1196","2008-02-28","2008-02-28","0"
"SOLR-6100","2014-05-21","2014-05-22","1"
"SOLR-2055","2010-08-18","2011-10-25","433"
"LUCENE-2068","2009-11-16","2009-11-22","6"
"SOLR-2756","2011-09-12","2011-09-14","2"
"LUCENE-1441","2008-11-07","2008-11-07","0"
"SOLR-7566","2015-05-19","2015-06-12","24"
"SOLR-3281","2012-03-27","2012-03-27","0"
"LUCENE-1198","2008-03-01","2008-03-02","1"
"SOLR-5987","2014-04-16","2014-04-16","0"
"SOLR-6751","2014-11-17","2014-11-25","8"
"SOLR-1504","2009-10-11","2009-10-11","0"
"SOLR-1894","2010-04-27","2010-07-16","80"
"LUCENE-4639","2012-12-20","2012-12-23","3"
"SOLR-3889","2012-09-25","2012-09-27","2"
"LUCENE-1776","2009-08-02","2009-08-03","1"
"SOLR-7298","2015-03-24","2015-03-26","2"
"SOLR-450","2008-01-04","2009-01-11","373"
"SOLR-742","2008-08-29","2008-10-29","61"
"SOLR-2179","2010-10-19","2010-10-20","1"
"SOLR-2927","2011-11-29","2014-12-01","1098"
